"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 08 12:40:41 GMT 2025","Tue Apr 08 12:40:43 GMT 2025","1509","","","","","","Create product and verify the details (Databse Scope)",""
"passed","Tue Apr 08 12:40:45 GMT 2025","Tue Apr 08 12:40:50 GMT 2025","4362","","","","","","Delete Product and verify it",""
"passed","Tue Apr 08 12:40:50 GMT 2025","Tue Apr 08 12:40:53 GMT 2025","3368","","","","","","Edit Product and verify if its updated",""
"passed","Tue Apr 08 12:40:43 GMT 2025","Tue Apr 08 12:40:44 GMT 2025","11","","","","","","Delete Product and verify it (Databse Scope)",""
"passed","Tue Apr 08 12:40:48 GMT 2025","Tue Apr 08 12:40:49 GMT 2025","17","","","","","","Create product and verify the details (API Scope)",""
"passed","Tue Apr 08 12:40:43 GMT 2025","Tue Apr 08 12:40:43 GMT 2025","162","","","","","","Edit Product and verify if its updated (API Scope)",""
"passed","Tue Apr 08 12:40:54 GMT 2025","Tue Apr 08 12:40:54 GMT 2025","15","","","","","","Delete Product and verify it (API Scope)",""
"passed","Tue Apr 08 12:40:41 GMT 2025","Tue Apr 08 12:40:45 GMT 2025","3825","","","","","","Create product and verify the details",""
"passed","Tue Apr 08 12:40:49 GMT 2025","Tue Apr 08 12:40:51 GMT 2025","2720","","","","","","Create product and verify the details (UI Scope)",""
"passed","Tue Apr 08 12:40:47 GMT 2025","Tue Apr 08 12:40:48 GMT 2025","1165","","","","","","Edit Product and verify if its updated (UI Scope)",""
"passed","Tue Apr 08 12:40:52 GMT 2025","Tue Apr 08 12:40:54 GMT 2025","2551","","","","","","Delete Product and verify it (UI Scope)",""
"passed","Tue Apr 08 12:40:43 GMT 2025","Tue Apr 08 12:40:43 GMT 2025","12","","","","","","Edit Product and verify if its updated (Databse Scope)",""
