"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 03 15:25:25 GMT 2024","Sat Aug 03 15:25:29 GMT 2024","3719","","","","","","Create product and verify the details",""
"passed","Sat Aug 03 15:25:27 GMT 2024","Sat Aug 03 15:25:27 GMT 2024","208","","","","","","Edit Product and verify if its updated (API Scope)",""
"passed","Sat Aug 03 15:25:27 GMT 2024","Sat Aug 03 15:25:27 GMT 2024","15","","","","","","Delete Product and verify it (Databse Scope)",""
"passed","Sat Aug 03 15:25:33 GMT 2024","Sat Aug 03 15:25:36 GMT 2024","3350","","","","","","Edit Product and verify if its updated",""
"passed","Sat Aug 03 15:25:37 GMT 2024","Sat Aug 03 15:25:37 GMT 2024","9","","","","","","Delete Product and verify it (API Scope)",""
"passed","Sat Aug 03 15:25:29 GMT 2024","Sat Aug 03 15:25:33 GMT 2024","4061","","","","","","Delete Product and verify it",""
"passed","Sat Aug 03 15:25:30 GMT 2024","Sat Aug 03 15:25:31 GMT 2024","963","","","","","","Edit Product and verify if its updated (UI Scope)",""
"passed","Sat Aug 03 15:25:32 GMT 2024","Sat Aug 03 15:25:32 GMT 2024","37","","","","","","Create product and verify the details (API Scope)",""
"passed","Sat Aug 03 15:25:32 GMT 2024","Sat Aug 03 15:25:34 GMT 2024","2585","","","","","","Create product and verify the details (UI Scope)",""
"passed","Sat Aug 03 15:25:35 GMT 2024","Sat Aug 03 15:25:37 GMT 2024","2594","","","","","","Delete Product and verify it (UI Scope)",""
"passed","Sat Aug 03 15:25:26 GMT 2024","Sat Aug 03 15:25:26 GMT 2024","14","","","","","","Edit Product and verify if its updated (Databse Scope)",""
"passed","Sat Aug 03 15:25:25 GMT 2024","Sat Aug 03 15:25:26 GMT 2024","1372","","","","","","Create product and verify the details (Databse Scope)",""
