"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 08 13:25:53 GMT 2025","Tue Apr 08 13:25:53 GMT 2025","129","","","","","","Edit Product and verify if its updated (API Scope)",""
"passed","Tue Apr 08 13:25:53 GMT 2025","Tue Apr 08 13:25:53 GMT 2025","10","","","","","","Delete Product and verify it (Databse Scope)",""
"passed","Tue Apr 08 13:26:01 GMT 2025","Tue Apr 08 13:26:04 GMT 2025","2592","","","","","","Delete Product and verify it (UI Scope)",""
"passed","Tue Apr 08 13:25:57 GMT 2025","Tue Apr 08 13:25:58 GMT 2025","1087","","","","","","Edit Product and verify if its updated (UI Scope)",""
"passed","Tue Apr 08 13:25:51 GMT 2025","Tue Apr 08 13:25:53 GMT 2025","1481","","","","","","Create product and verify the details (Databse Scope)",""
"passed","Tue Apr 08 13:26:04 GMT 2025","Tue Apr 08 13:26:04 GMT 2025","11","","","","","","Delete Product and verify it (API Scope)",""
"passed","Tue Apr 08 13:25:55 GMT 2025","Tue Apr 08 13:25:59 GMT 2025","4285","","","","","","Delete Product and verify it",""
"passed","Tue Apr 08 13:25:58 GMT 2025","Tue Apr 08 13:25:58 GMT 2025","16","","","","","","Create product and verify the details (API Scope)",""
"passed","Tue Apr 08 13:25:53 GMT 2025","Tue Apr 08 13:25:53 GMT 2025","14","","","","","","Edit Product and verify if its updated (Databse Scope)",""
"passed","Tue Apr 08 13:25:59 GMT 2025","Tue Apr 08 13:26:03 GMT 2025","3365","","","","","","Edit Product and verify if its updated",""
"passed","Tue Apr 08 13:25:58 GMT 2025","Tue Apr 08 13:26:01 GMT 2025","2713","","","","","","Create product and verify the details (UI Scope)",""
"passed","Tue Apr 08 13:25:51 GMT 2025","Tue Apr 08 13:25:55 GMT 2025","3714","","","","","","Create product and verify the details",""
