"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 18 21:16:00 GMT 2025","Tue Mar 18 21:16:04 GMT 2025","3401","","","","","","Edit Product and verify if its updated",""
"passed","Tue Mar 18 21:15:52 GMT 2025","Tue Mar 18 21:15:53 GMT 2025","1521","","","","","","Create product and verify the details (Databse Scope)",""
"passed","Tue Mar 18 21:15:58 GMT 2025","Tue Mar 18 21:15:59 GMT 2025","975","","","","","","Edit Product and verify if its updated (UI Scope)",""
"passed","Tue Mar 18 21:16:05 GMT 2025","Tue Mar 18 21:16:05 GMT 2025","10","","","","","","Delete Product and verify it (API Scope)",""
"passed","Tue Mar 18 21:15:54 GMT 2025","Tue Mar 18 21:15:54 GMT 2025","49","","","","","","Edit Product and verify if its updated (Databse Scope)",""
"passed","Tue Mar 18 21:15:59 GMT 2025","Tue Mar 18 21:15:59 GMT 2025","17","","","","","","Create product and verify the details (API Scope)",""
"passed","Tue Mar 18 21:15:59 GMT 2025","Tue Mar 18 21:16:02 GMT 2025","2655","","","","","","Create product and verify the details (UI Scope)",""
"passed","Tue Mar 18 21:15:56 GMT 2025","Tue Mar 18 21:16:00 GMT 2025","4239","","","","","","Delete Product and verify it",""
"passed","Tue Mar 18 21:15:54 GMT 2025","Tue Mar 18 21:15:54 GMT 2025","162","","","","","","Edit Product and verify if its updated (API Scope)",""
"passed","Tue Mar 18 21:15:52 GMT 2025","Tue Mar 18 21:15:56 GMT 2025","3939","","","","","","Create product and verify the details",""
"passed","Tue Mar 18 21:15:54 GMT 2025","Tue Mar 18 21:15:54 GMT 2025","11","","","","","","Delete Product and verify it (Databse Scope)",""
"passed","Tue Mar 18 21:16:02 GMT 2025","Tue Mar 18 21:16:05 GMT 2025","2621","","","","","","Delete Product and verify it (UI Scope)",""
