"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 03 16:20:43 GMT 2024","Sat Aug 03 16:20:43 GMT 2024","217","","","","","","Edit Product and verify if its updated (API Scope)",""
"passed","Sat Aug 03 16:20:41 GMT 2024","Sat Aug 03 16:20:42 GMT 2024","1375","","","","","","Create product and verify the details (Databse Scope)",""
"passed","Sat Aug 03 16:20:43 GMT 2024","Sat Aug 03 16:20:43 GMT 2024","15","","","","","","Delete Product and verify it (Databse Scope)",""
"passed","Sat Aug 03 16:20:51 GMT 2024","Sat Aug 03 16:20:54 GMT 2024","2693","","","","","","Delete Product and verify it (UI Scope)",""
"passed","Sat Aug 03 16:20:41 GMT 2024","Sat Aug 03 16:20:45 GMT 2024","3904","","","","","","Create product and verify the details",""
"passed","Sat Aug 03 16:20:48 GMT 2024","Sat Aug 03 16:20:48 GMT 2024","23","","","","","","Create product and verify the details (API Scope)",""
"passed","Sat Aug 03 16:20:50 GMT 2024","Sat Aug 03 16:20:53 GMT 2024","3555","","","","","","Edit Product and verify if its updated",""
"passed","Sat Aug 03 16:20:45 GMT 2024","Sat Aug 03 16:20:49 GMT 2024","4361","","","","","","Delete Product and verify it",""
"passed","Sat Aug 03 16:20:43 GMT 2024","Sat Aug 03 16:20:43 GMT 2024","18","","","","","","Edit Product and verify if its updated (Databse Scope)",""
"passed","Sat Aug 03 16:20:47 GMT 2024","Sat Aug 03 16:20:48 GMT 2024","1096","","","","","","Edit Product and verify if its updated (UI Scope)",""
"passed","Sat Aug 03 16:20:54 GMT 2024","Sat Aug 03 16:20:54 GMT 2024","10","","","","","","Delete Product and verify it (API Scope)",""
"passed","Sat Aug 03 16:20:48 GMT 2024","Sat Aug 03 16:20:51 GMT 2024","2760","","","","","","Create product and verify the details (UI Scope)",""
