"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 18 10:39:26 GMT 2025","Tue Mar 18 10:39:26 GMT 2025","34","","","","","","Edit Product and verify if its updated (Databse Scope)",""
"passed","Tue Mar 18 10:39:31 GMT 2025","Tue Mar 18 10:39:34 GMT 2025","2741","","","","","","Create product and verify the details (UI Scope)",""
"passed","Tue Mar 18 10:39:34 GMT 2025","Tue Mar 18 10:39:37 GMT 2025","2641","","","","","","Delete Product and verify it (UI Scope)",""
"passed","Tue Mar 18 10:39:24 GMT 2025","Tue Mar 18 10:39:26 GMT 2025","1514","","","","","","Create product and verify the details (Databse Scope)",""
"passed","Tue Mar 18 10:39:33 GMT 2025","Tue Mar 18 10:39:36 GMT 2025","3426","","","","","","Edit Product and verify if its updated",""
"passed","Tue Mar 18 10:39:26 GMT 2025","Tue Mar 18 10:39:26 GMT 2025","159","","","","","","Edit Product and verify if its updated (API Scope)",""
"passed","Tue Mar 18 10:39:37 GMT 2025","Tue Mar 18 10:39:37 GMT 2025","9","","","","","","Delete Product and verify it (API Scope)",""
"passed","Tue Mar 18 10:39:24 GMT 2025","Tue Mar 18 10:39:28 GMT 2025","3885","","","","","","Create product and verify the details",""
"passed","Tue Mar 18 10:39:31 GMT 2025","Tue Mar 18 10:39:31 GMT 2025","19","","","","","","Create product and verify the details (API Scope)",""
"passed","Tue Mar 18 10:39:26 GMT 2025","Tue Mar 18 10:39:26 GMT 2025","13","","","","","","Delete Product and verify it (Databse Scope)",""
"passed","Tue Mar 18 10:39:30 GMT 2025","Tue Mar 18 10:39:31 GMT 2025","1038","","","","","","Edit Product and verify if its updated (UI Scope)",""
"passed","Tue Mar 18 10:39:28 GMT 2025","Tue Mar 18 10:39:32 GMT 2025","4269","","","","","","Delete Product and verify it",""
