"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 21 14:26:41 GMT 2025","Fri Mar 21 14:26:41 GMT 2025","166","","","","","","Edit Product and verify if its updated (API Scope)",""
"passed","Fri Mar 21 14:26:43 GMT 2025","Fri Mar 21 14:26:47 GMT 2025","4358","","","","","","Delete Product and verify it",""
"passed","Fri Mar 21 14:26:39 GMT 2025","Fri Mar 21 14:26:43 GMT 2025","4161","","","","","","Create product and verify the details",""
"passed","Fri Mar 21 14:26:39 GMT 2025","Fri Mar 21 14:26:40 GMT 2025","1656","","","","","","Create product and verify the details (Databse Scope)",""
"passed","Fri Mar 21 14:26:41 GMT 2025","Fri Mar 21 14:26:41 GMT 2025","14","","","","","","Delete Product and verify it (Databse Scope)",""
"passed","Fri Mar 21 14:26:49 GMT 2025","Fri Mar 21 14:26:52 GMT 2025","2712","","","","","","Delete Product and verify it (UI Scope)",""
"passed","Fri Mar 21 14:26:45 GMT 2025","Fri Mar 21 14:26:46 GMT 2025","1072","","","","","","Edit Product and verify if its updated (UI Scope)",""
"passed","Fri Mar 21 14:26:47 GMT 2025","Fri Mar 21 14:26:51 GMT 2025","3564","","","","","","Edit Product and verify if its updated",""
"passed","Fri Mar 21 14:26:46 GMT 2025","Fri Mar 21 14:26:49 GMT 2025","2780","","","","","","Create product and verify the details (UI Scope)",""
"passed","Fri Mar 21 14:26:52 GMT 2025","Fri Mar 21 14:26:52 GMT 2025","11","","","","","","Delete Product and verify it (API Scope)",""
"passed","Fri Mar 21 14:26:40 GMT 2025","Fri Mar 21 14:26:40 GMT 2025","25","","","","","","Edit Product and verify if its updated (Databse Scope)",""
"passed","Fri Mar 21 14:26:46 GMT 2025","Fri Mar 21 14:26:46 GMT 2025","29","","","","","","Create product and verify the details (API Scope)",""
